SA22018_V1,SA22018__1,LAND_AREA_,AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE,SA22018_name,SA2_average_NZDep2018,SA2_average_NZDep2018_score,URPopnSA2_2018,TALB2018_V,TALB2018_1
"181900",Pirongia,3.269914340000000,3.269914340000000,1793590.571100000059232,5792515.821650000289083,-37.994373590000002,175.204669609999996,Pirongia,"2","926","1224","01700",Waipa District
"182000",Hautapu Rural,14.708007289999999,14.708007289999999,1814801.586549999890849,5808521.056850000284612,-37.845474869999997,175.441263389999989,Hautapu Rural,"3","935","699","01700",Waipa District
"182100",Pokuru,109.198925970000005,109.198925970000005,1798187.152599999913946,5789147.993150000460446,-38.023711130000002,175.257910460000005,Pokuru,"4","964","1425","01700",Waipa District
"182200",Te Rahu,55.229998750000000,55.229998750000000,1806359.640600000042468,5797172.105999999679625,-37.949627059999997,175.348641560000004,Te Rahu,"1","911","1167","01700",Waipa District
"182300",Fencourt,25.209913669999999,25.209913669999999,1818430.276000000070781,5808048.339350000023842,-37.848869610000001,175.482611679999991,Fencourt,"3","935","717","01700",Waipa District
"182400",Hautapu,7.434066650000000,7.434066650000000,1814919.483650000067428,5804801.068950000219047,-37.878945209999998,175.443708689999994,Hautapu,"4","958","474","01700",Waipa District
"182500",Karapiro,190.806495020000000,190.806495020000000,1825959.896249999990687,5805376.666149999946356,-37.871090719999998,175.568948650000010,Karapiro,"1","906","2334","01700",Waipa District
"182600",Cambridge North,1.797610030000000,1.797610030000000,1817246.547999999951571,5805294.017950000241399,-37.873954300000001,175.469997400000011,Cambridge North,"1","887","1737","01700",Waipa District
"182700",Cambridge West,2.232419640000000,2.232419640000000,1816135.192849999992177,5803874.119800000451505,-37.887004500000003,175.457797620000008,Cambridge West,"4","962","2481","01700",Waipa District
"182800",Cambridge East,1.584858620000000,1.584858620000000,1817527.277900000102818,5804371.864099999889731,-37.882190999999999,175.473464280000002,Cambridge East,"4","964","2808","01700",Waipa District
"182900",Cambridge Park-River Garden,3.014537750000000,3.014537750000000,1815380.467500000027940,5802300.158649999648333,-37.901356550000003,175.449692340000013,Cambridge Park-River Garden,"2","915","1251","01700",Waipa District
"183000",Oaklands-St Kilda,1.682390690000000,1.682390690000000,1818807.290749999927357,5804769.762900000438094,-37.878301469999997,175.487885890000001,Oaklands-St Kilda,"1","893","1440","01700",Waipa District
"183100",Pukerimu,77.247074690000005,77.247074690000005,1812349.929149999981746,5798727.894799999892712,-37.934236919999996,175.416304779999990,Pukerimu,"3","932","900","01700",Waipa District
"183200",Cambridge Central,2.811555600000000,2.811555600000000,1817330.178400000091642,5803158.165300000458956,-37.893167009999999,175.471590529999986,Cambridge Central,"7","1029","855","01700",Waipa District
"183300",Te Awamutu North,2.817948060000000,2.817948060000000,1803853.638499999884516,5791782.257849999703467,-37.998731249999999,175.321670820000008,Te Awamutu North,"6","990","1101","01700",Waipa District
"183400",Te Awamutu West,0.782642330000000,0.782642330000000,1802335.653849999886006,5790739.783999999985099,-38.008459279999997,175.304689539999998,Te Awamutu West,"7","1006","1320","01700",Waipa District
"183500",Leamington West,1.262307580000000,1.262307580000000,1817236.331500000087544,5802040.009700000286102,-37.903258010000002,175.470860939999994,Leamington West,"5","969","1467","01700",Waipa District
"183600",Goodfellow Park,0.949618070000000,0.949618070000000,1803401.816700000083074,5790896.712600000202656,-38.006807479999999,175.316779980000007,Goodfellow Park,"9","1067","1788","01700",Waipa District
"183700",Leamington South,2.244387260000000,2.244387260000000,1816921.782949999906123,5800599.702399999834597,-37.916302520000002,175.467719719999991,Leamington South,"3","945","1752","01700",Waipa District
"183800",Leamington Central,1.193285980000000,1.193285980000000,1817355.766300000017509,5801228.639200000092387,-37.910535590000002,175.472462849999999,Leamington Central,"6","990","2406","01700",Waipa District
"183900",Leamington East,1.414106170000000,1.414106170000000,1818303.726500000106171,5802049.737549999728799,-37.902915000000000,175.482988159999991,Leamington East,"4","953","1983","01700",Waipa District
"184000",Te Awamutu Stadium,1.165844360000000,1.165844360000000,1803248.073550000088289,5789876.410249999724329,-38.016030299999997,175.315319280000011,Te Awamutu Stadium,"5","970","1749","01700",Waipa District
"184100",Te Awamutu Central,0.712406250000000,0.712406250000000,1804236.023199999937788,5790498.014650000259280,-38.010210399999998,175.326388040000012,Te Awamutu Central,"8","1062","402","01700",Waipa District
"184200",Pekerau,2.775852250000000,2.775852250000000,1805831.592149999924004,5790703.794099999591708,-38.007996419999998,175.344489650000014,Pekerau,"8","1047","2442","01700",Waipa District
"184300",Fraser Street,1.135120750000000,1.135120750000000,1804017.453699999954551,5789225.030100000090897,-38.021723410000000,175.324262470000008,Fraser Street,"6","993","1416","01700",Waipa District
"184400",Sherwin Park,2.139040120000000,2.139040120000000,1805059.956250000046566,5789652.395700000226498,-38.017639510000002,175.336007840000008,Sherwin Park,"8","1054","1980","01700",Waipa District
"184500",St Leger,7.854281760000000,7.854281760000000,1804712.616900000022724,5787538.573850000277162,-38.036753789999999,175.332657850000004,St Leger,"2","922","489","01700",Waipa District
"184600",Rotoorangi,182.153929030000000,182.153929030000000,1813920.846499999985099,5789025.199000000022352,-38.021239150000000,175.437054340000003,Rotoorangi,"4","963","1686","01700",Waipa District
"184700",Tokanui,23.700234420000001,23.700234420000001,1803681.454699999885634,5783929.613199999555945,-38.069486419999997,175.321943919999995,Tokanui,"10","1160","435","01700",Waipa District
"184800",Kihikihi Central,2.238273930000000,2.238273930000000,1806301.485649999929592,5787361.654849999584258,-38.037986459999999,175.350799649999999,Kihikihi Central,"8","1033","2319","01700",Waipa District
"184900",Maungatautari,113.003941350000005,113.003941350000005,1828095.227399999974295,5792108.736150000244379,-37.990019629999999,175.597404949999998,Maungatautari,"2","932","822","01700",Waipa District
"185000",Rotongata,211.597293930000006,211.597293930000006,1823470.126949999947101,5780135.575100000016391,-38.098975889999998,175.548522160000005,Rotongata,"5","976","834","01700",Waipa District
"181600",Lake Cameron,51.515222289999997,51.515222289999997,1801793.134550000075251,5808084.797949999570847,-37.852375309999999,175.293653879999994,Lake Cameron,"2","929","1479","01700",Waipa District
"185100",Inlets Otorohanga District,0.000000000000000,65.193953829999998,1761705.254900000058115,5782945.873200000263751,-38.086827210000003,174.843900950000005,Inlets Otorohanga District,,,"0","01800",Otorohanga District
"185200",Pirongia Forest,490.813213019999978,490.813213019999978,1771847.782850000075996,5783729.114599999971688,-38.077900980000003,174.959305819999997,Pirongia Forest,"10","1153","966","01800",Otorohanga District
"185300",Honikiwi,245.593539459999988,245.593539459999988,1787573.345500000054017,5778106.103799999691546,-38.125419319999999,175.139966140000013,Honikiwi,"6","986","1581","01800",Otorohanga District
"185400",Te Kawa,114.617781930000007,114.617781930000007,1798061.504999999888241,5778430.046550000086427,-38.120262009999998,175.259448789999993,Te Kawa,"6","987","1209","01800",Otorohanga District
"185500",Otorohanga,5.073490340000000,5.073490340000000,1794153.203299999935552,5771537.449149999767542,-38.183184949999998,175.216773630000006,Otorohanga,"9","1063","3027","01800",Otorohanga District
"185600",Maihiihi,469.065036369999973,469.065036369999973,1805904.382750000106171,5762733.282700000330806,-38.259857119999999,175.353397080000008,Maihiihi,"6","995","1833","01800",Otorohanga District
"185700",Puniu,674.009255199999984,674.009255199999984,1823150.084150000009686,5759462.978600000031292,-38.285184219999998,175.551365040000007,Puniu,"6","986","1488","01800",Otorohanga District
"185800",Tirau,293.076797660000011,293.076797660000011,1847249.067599999951199,5794979.469999999739230,-37.959160179999998,175.814296159999998,Tirau,"6","993","2334","01900",South Waikato District
"185900",Putararu Rural,555.815090120000036,555.815090120000036,1839608.182550000026822,5779942.712100000120699,-38.096577920000001,175.732443719999992,Putararu Rural,"6","984","2373","01900",South Waikato District
"186000",Putararu,6.812120930000000,6.812120930000000,1844333.624599999981001,5784649.937549999915063,-38.052937960000001,175.784665139999987,Putararu,"9","1093","4314","01900",South Waikato District
"186100",Kinleith,947.552499389999980,947.552499389999980,1844591.368650000076741,5758161.906899999827147,-38.291311190000002,175.796703589999993,Kinleith,"5","981","1446","01900",South Waikato District
"186200",Paraonui,2.360862670000000,2.360862670000000,1849658.553499999921769,5766841.979349999688566,-38.211784119999997,175.851519900000000,Paraonui,"9","1071","1824","01900",South Waikato District
"186300",Parkdale,2.537762180000000,2.537762180000000,1851601.201850000070408,5767065.097000000067055,-38.209234930000001,175.873603500000002,Parkdale,"9","1070","849","01900",South Waikato District
"186400",Matarawa,1.962373050000000,1.962373050000000,1849785.011799999978393,5765438.050549999810755,-38.224386310000000,175.853456510000001,Matarawa,"10","1147","2163","01900",South Waikato District
"186500",Stanley Park,1.154858140000000,1.154858140000000,1850678.172599999932572,5765807.666849999688566,-38.220810909999997,175.863517389999998,Stanley Park,"10","1190","2241","01900",South Waikato District
"186600",Strathmore (South Waikato District),1.248910110000000,1.248910110000000,1850798.701850000070408,5764524.450950000435114,-38.232327880000000,175.865346069999987,Strathmore (Tokoroa),"10","1165","2412","01900",South Waikato District
"186700",Tokoroa Central,4.702059520000000,4.702059520000000,1851537.897750000003725,5765535.360449999570847,-38.223022100000001,175.873423199999991,Tokoroa Central,"10","1189","1032","01900",South Waikato District
"186800",Moananui,1.678898650000000,1.678898650000000,1850567.577449999982491,5763784.499699999578297,-38.239052790000002,175.862969899999996,Moananui,"9","1106","3057","01900",South Waikato District
"186900",Inlet Waitomo District,0.000000000000000,13.387611540000000,1756223.976800000062212,5779923.489799999631941,-38.115017920000000,174.782088469999991,Inlet Waitomo District,,,"0","02000",Waitomo District
"187000",Herangi,1668.102663610000036,1668.102663610000036,1757385.039850000059232,5742529.203099999576807,-38.451664360000002,174.803645359999990,Herangi,"7","1021","990","02000",Waitomo District
"187100",Hangatiki,326.520341309999992,326.520341309999992,1780993.774699999950826,5760697.895849999971688,-38.283553050000002,175.069383439999996,Hangatiki,"7","1010","1185","02000",Waitomo District
"187200",Aria,531.786827359999961,531.786827359999961,1776064.185650000115857,5732079.572999999858439,-38.542289199999999,175.020221190000001,Aria,"8","1039","1290","02000",Waitomo District
"187300",Te Kuiti West,2.591617850000000,2.591617850000000,1788799.709749999921769,5754651.527150000445545,-38.336398940000002,175.160190269999987,Te Kuiti West,"10","1114","2598","02000",Waitomo District
"187400",Te Kuiti East,5.825870990000000,5.825870990000000,1790101.130349999992177,5754861.859400000423193,-38.334229540000003,175.175014199999993,Te Kuiti East,"10","1176","1974","02000",Waitomo District
"187500",Waipa Valley,817.656080040000006,817.656080040000006,1798638.476899999892339,5740868.179399999789894,-38.458393270000002,175.276573659999997,Waipa Valley,"8","1037","1221","02000",Waitomo District
"187600",Tiroa,182.315731709999994,182.315731709999994,1820019.612250000005588,5731941.916100000031292,-38.533743680000001,175.524215779999992,Tiroa,"10","1175","42","02000",Waitomo District
"187700",Marotiri,744.191006239999979,744.191006239999979,1842446.951649999944493,5733694.150449999608099,-38.512143770000002,175.780642180000001,Marotiri,"9","1087","2391","02100",Taupo District
"187800",Ohakuri,543.104996949999986,543.104996949999986,1869807.962199999950826,5731794.630300000309944,-38.521370030000000,176.094777459999989,Ohakuri,"4","958","1842","02100",Taupo District
"187900",Lake Taupo Bays,1154.667423509999935,1170.016348659999949,1836985.219749999931082,5693890.558899999596179,-38.871910669999998,175.731669790000012,Lake Taupo Bays,"7","1025","1566","02100",Taupo District
"188000",Mapara,140.665784949999988,140.665784949999988,1859055.091500000096858,5717362.013600000180304,-38.654454710000003,175.976959240000014,Mapara,"1","898","1941","02100",Taupo District
"188100",Inland water Lake Taupo,0.000000000000000,615.088719879999985,1852785.342149999924004,5700987.547500000335276,-38.803638030000002,175.910976280000000,Inland water Lake Taupo,,,"0","02100",Taupo District
"188200",Wairakei-Broadlands,409.995428819999972,409.995428819999972,1883761.952499999897555,5713189.280399999581277,-38.684431979999999,176.262177339999994,Wairakei-Broadlands,"8","1039","1236","02100",Taupo District
"188300",Acacia Bay,7.150050110000000,7.150050110000000,1862592.472000000067055,5712047.590149999596179,-38.701239760000000,176.019568060000012,Acacia Bay,"1","905","1653","02100",Taupo District
"188400",Brentwood (Taupo District),3.555431980000000,3.555431980000000,1865548.960299999918789,5714121.962199999950826,-38.681689990000002,176.052726140000004,Brentwood (Taupo),"3","939","1893","02100",Taupo District
"188500",Nukuhau-Rangatira Park,2.869305200000000,2.869305200000000,1867451.528649999992922,5714957.045800000429153,-38.673602480000000,176.074246969999990,Nukuhau-Rangatira Park,"5","979","2442","02100",Taupo District
"188600",Taupo Central West,1.364865470000000,1.364865470000000,1867305.084599999943748,5713721.145200000144541,-38.684768400000003,176.073041910000001,Taupo Central-West,"7","1011","405","02100",Taupo District
